LONGITUDE;LATITUDE;CODE_COMMUNE;CODE_POSTAL;COMMUNE
1.9029;49.8474;80443;80640;HORNOY LE BOURG
1.9029;49.8474;80443;80640;HORNOY LE BOURG
1.9029;49.8474;80443;80640;HORNOY LE BOURG
1.9029;49.8474;80443;80640;HORNOY LE BOURG
1.9029;49.8474;80443;80640;HORNOY LE BOURG
1.9029;49.8474;80443;80640;HORNOY LE BOURG
6.6955;47.5016;25523;25113;STE MARIE
3.0467;49.1983;60094;60141;BOURSONNE
4.3108;46.2893;71133;71800;LA CLAYETTE
2.8207;42.7058;66012;66540;BAHO
2.8089;45.6823;63305;63210;ROCHEFORT MONTAGNE
6.716;48.2129;88078;88600;BRUYERES
4.5034;44.549;07341;07170;VILLENEUVE DE BERG
2.6802;48.5646;77394;77950;RUBELLES
7.2636;48.7667;57540;57370;PHALSBOURG
-3.1802;48.7171;22204;22260;PLOEZAL
9.3822;42.2536;2B356;20272;ZALANA
2.0466;48.8178;78242;78330;FONTENAY LE FLEURY
4.1728;43.8834;30281;30730;ST MAMERT DU GARD
4.4056;45.7143;69099;69610;HAUTE RIVOIRE
6.5219;43.2465;83042;83310;COGOLIN
6.1228;49.3282;57221;57190;FLORANGE
6.1228;49.3282;57221;57190;FLORANGE
-2.9837;48.1957;22158;22530;MUR DE BRETAGNE
6.0449;44.4591;05170;05130;TALLARD
3.2707;50.2921;59387;59252;MARQUETTE EN OSTREVANT
2.4031;45.3633;15037;15350;CHAMPAGNAC
-1.5638;48.4406;35019;35560;BAZOUGES LA PEROUSE
6.1599;45.5763;73270;73250;ST PIERRE D ALBIGNY
3.1404;46.7917;58264;58240;ST PIERRE LE MOUTIER
-0.7467;44.6268;33029;33114;LE BARP
5.9927;49.2225;54263;54310;HOMECOURT
2.1827;45.8895;23079;23500;FELLETIN
2.4496;44.2811;12056;12160;BARAQUEVILLE
2.4496;44.2811;12056;12160;BARAQUEVILLE
2.1773;48.8692;92063;92500;RUEIL MALMAISON
2.1773;48.8692;92063;92500;RUEIL MALMAISON
5.3848;44.4953;26215;26470;LA MOTTE CHALANCON
5.7413;43.6055;83104;83560;RIANS
4.299;49.9309;08420;08380;SIGNY LE PETIT
4.299;49.9309;08420;08380;SIGNY LE PETIT
7.018;48.1863;88181;88230;FRAIZE
1.5862;43.797;31066;31660;BESSIERES
7.4801;48.4593;67348;67210;OBERNAI
1.2901;48.7767;27406;27650;MESNIL SUR L ESTREE
1.4281;49.2459;27016;27700;LES ANDELYS
-0.5875;43.1561;64422;64400;OLORON STE MARIE
-1.0243;47.4023;44213;44370;LOIREAUXENCE
-1.0243;47.4023;44213;44370;LOIREAUXENCE
-1.0243;47.4023;44213;44370;LOIREAUXENCE
-1.0243;47.4023;44213;44370;LOIREAUXENCE
3.8433;45.9236;42248;42430;ST JUST EN CHEVALET
3.2992;49.6573;02738;02700;TERGNIER
3.2992;49.6573;02738;02700;TERGNIER
3.2992;49.6573;02738;02700;TERGNIER
3.2992;49.6573;02738;02700;TERGNIER
0.6111;48.7562;61214;61300;L AIGLE
3.8963;45.5557;63319;63660;ST ANTHEME
0.0286;47.3942;49368;49390;VERNANTES
1.8452;50.2402;80222;80150;CRECY EN PONTHIEU
1.8452;50.2402;80222;80150;CRECY EN PONTHIEU
0.8829;48.6;28149;28340;LA FERTE VIDAME
3.3524;50.2043;59502;59277;RIEUX EN CAMBRESIS
6.0184;45.1711;38005;38114;ALLEMOND
3.4517;44.1719;48096;48150;MEYRUEIS
4.9264;45.7859;69256;69120;VAULX EN VELIN
5.6238;43.4841;13087;13790;ROUSSET
-1.0437;46.669;85051;85110;CHANTONNAY
-1.0437;46.669;85051;85110;CHANTONNAY
-0.9798;45.6036;17333;17110;ST GEORGES DE DIDONNE
6.8737;47.2378;25193;25450;DAMPRICHARD
6.0363;46.2545;01354;01630;ST GENIS POUILLY
1.8749;49.9956;80406;80490;HALLENCOURT
1.8749;49.9956;80406;80490;HALLENCOURT
1.8749;49.9956;80406;80490;HALLENCOURT
2.9591;50.4093;62427;62110;HENIN BEAUMONT
5.7573;49.4996;54451;54430;REHON
5.7573;49.4996;54451;54430;REHON
4.7722;46.9703;21412;21190;MEURSAULT
2.5201;46.7262;18197;18200;ST AMAND MONTROND
4.0494;46.594;71230;71130;GUEUGNON
4.0071;44.9345;43135;43150;LE MONASTIER SUR GAZEILLE
1.3253;45.8735;87113;87410;LE PALAIS SUR VIENNE
1.3885;44.4646;46224;46090;PRADINES
5.5531;43.4595;13040;13710;FUVEAU
5.5531;43.4595;13040;13710;FUVEAU
5.5531;43.4595;13040;13710;FUVEAU
-0.8919;48.7134;50582;50150;SOURDEVAL
-0.8919;48.7134;50582;50150;SOURDEVAL
5.7838;49.3074;54425;54490;PIENNES
5.1595;43.576;13051;13680;LANCON PROVENCE
0.6376;47.3813;37195;37520;LA RICHE
-0.84;43.1284;64533;64470;TARDETS SORHOLUS
3.0409;43.4543;34074;34460;CESSENON SUR ORB
-2.1777;47.4882;44098;44780;MISSILLAC
1.0381;44.2755;82182;82190;TOUFFAILLES
2.1469;43.9258;81004;81000;ALBI
-0.331;48.4208;53121;53250;JAVRON LES CHAPELLES
-0.331;48.4208;53121;53250;JAVRON LES CHAPELLES
-1.4435;49.0566;50147;50200;COUTANCES
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.8896;48.8512;14762;14500;VIRE NORMANDIE
-0.0744;45.7819;16286;16170;ROUILLAC
-0.0744;45.7819;16286;16170;ROUILLAC
-0.0744;45.7819;16286;16170;ROUILLAC
6.8761;48.3117;88428;88470;ST MICHEL SUR MEURTHE
6.2964;49.2739;57426;57935;LUTTANGE
1.6344;49.0875;95523;95780;LA ROCHE GUYON
4.0635;48.2627;10325;10430;ROSIERES PRES TROYES
4.0635;48.2627;10325;10430;ROSIERES PRES TROYES
1.8128;46.5924;36141;36230;NEUVY ST SEPULCHRE
-1.7993;48.2133;35120;35850;GEVEZE
2.1934;44.9748;15094;15150;LAROQUEBROU
2.1985;49.0373;95060;95550;BESSANCOURT
3.8539;46.8996;58246;58360;ST HONORE LES BAINS
6.3435;47.3544;25047;25110;BAUME LES DAMES
6.3435;47.3544;25047;25110;BAUME LES DAMES
1.2376;43.9524;82125;82700;MONTECH
4.9744;45.4299;38259;38122;MONTSEVEROUX
1.6132;43.3652;31396;31560;NAILLOUX
5.2529;43.3653;13088;13740;LE ROVE
5.2529;43.3653;13088;13740;LE ROVE
5.2529;43.3653;13088;13740;LE ROVE
2.9978;45.5919;63380;63710;ST NECTAIRE
0.3566;46.6936;86115;86130;JAUNAY CLAN
5.2491;45.2482;38347;38940;ROYBON
-1.6052;48.0525;35352;35770;VERN SUR SEICHE
1.73;46.7566;36159;36330;LE POINCONNET
0.6509;48.2677;61484;61260;VAL AU PERCHE
0.6509;48.2677;61484;61260;VAL AU PERCHE
0.6509;48.2677;61484;61260;VAL AU PERCHE
0.6509;48.2677;61484;61260;VAL AU PERCHE
0.6509;48.2677;61484;61340;VAL AU PERCHE
0.6509;48.2677;61484;61130;VAL AU PERCHE
5.7;43.4378;13110;13530;TRETS
5.7;43.4378;13110;13530;TRETS
6.033;47.6925;70421;70170;PORT SUR SAONE
4.0157;47.0404;58010;58430;ARLEUF
2.2512;47.9311;45346;45530;VITRY AUX LOGES
5.7835;45.2124;38229;38240;MEYLAN
3.6195;44.0876;30339;30570;VALLERAUGUE
3.6195;44.0876;30339;30570;VALLERAUGUE
3.6195;44.0876;30339;30570;VALLERAUGUE
-4.3787;48.6475;29091;29890;KERLOUAN
0.5896;49.0926;27056;27300;BERNAY
-0.3923;49.2896;14228;14440;DOUVRES LA DELIVRANDE
-0.3923;49.2896;14228;14440;DOUVRES LA DELIVRANDE
4.7699;49.5118;08116;08390;BAIRON ET SES ENVIRONS
4.7699;49.5118;08116;08390;BAIRON ET SES ENVIRONS
1.2859;43.5576;31424;31830;PLAISANCE DU TOUCH
3.1526;50.036;59623;59297;VILLERS GUISLAIN
2.8905;44.0329;12244;12490;ST ROME DE TARN
1.06;45.7658;87191;87620;SEREILHAC
5.3808;43.3935;13106;13240;SEPTEMES LES VALLONS
5.3808;43.3935;13106;13240;SEPTEMES LES VALLONS
6.8232;43.777;06003;06750;ANDON
6.8232;43.777;06003;06750;ANDON
2.6344;46.1702;03161;03420;MARCILLAT EN COMBRAILLE
-1.1383;48.0484;35006;35370;ARGENTRE DU PLESSIS
5.6223;46.5063;39397;39270;ORGELET
5.6223;46.5063;39397;39270;ORGELET
4.4397;47.5377;21663;21150;VENAREY LES LAUMES
4.4397;47.5377;21663;21150;VENAREY LES LAUMES
3.4663;46.8089;58095;58300;DECIZE
6.3179;48.3848;88090;88130;CHARMES
3.4812;45.8269;63276;63920;PESCHADOIRES
3.4812;45.8269;63276;63920;PESCHADOIRES
2.5622;50.5404;62224;62920;CHOCQUES
-1.6633;48.0525;35206;35230;NOYAL CHATILLON SUR SEICHE
-1.6633;48.0525;35206;35230;NOYAL CHATILLON SUR SEICHE
3.1605;46.2365;03053;03140;CHANTELLE
3.0243;42.5353;66008;66700;ARGELES SUR MER
3.0243;42.5353;66008;66700;ARGELES SUR MER
3.7146;47.6935;89130;89460;CRAVANT
5.2788;48.7202;55519;55310;TRONVILLE EN BARROIS
-0.4959;47.6842;49080;49330;CHATEAUNEUF SUR SARTHE
1.1606;49.0522;27299;27930;GRAVIGNY
1.6941;48.0509;45248;45310;PATAY
2.9485;47.703;89046;89220;BLENEAU
5.8951;48.6865;54528;54200;TOUL
3.4216;50.163;59485;59214;QUIEVY
-2.0323;47.0857;44012;44760;LA BERNERIE EN RETZ
3.4917;47.7544;89102;89240;CHEVANNES
-4.0735;48.2033;29026;29150;CHATEAULIN
2.3958;51.018;59155;59210;COUDEKERQUE BRANCHE
6.0875;49.2637;57143;57185;CLOUANGE
3.7999;46.3449;03103;03130;LE DONJON
4.2122;44.6745;07322;07330;THUEYTS
2.7693;50.6864;59581;59181;STEENWERCK
2.7693;50.6864;59581;59181;STEENWERCK
5.772;44.5617;05010;05140;ASPRES SUR BUECH
5.0156;43.7025;13035;13430;EYGUIERES
-4.2643;48.4508;29103;29800;LANDERNEAU
5.7102;43.2806;13030;13780;CUGES LES PINS
2.9467;44.5919;12214;12470;ST CHELY D AUBRAC
2.9467;44.5919;12214;12470;ST CHELY D AUBRAC
8.7201;42.2083;2A154;20141;MARIGNANA
4.36;46.6431;71486;71230;ST VALLIER
4.36;46.6431;71486;71230;ST VALLIER
-1.5815;49.0388;50003;50230;AGON COUTAINVILLE
4.6922;49.9344;08363;08500;REVIN
0.0551;45.1356;24354;24490;LA ROCHE CHALAIS
0.0551;45.1356;24354;24490;LA ROCHE CHALAIS
0.0551;45.1356;24354;24490;LA ROCHE CHALAIS
2.8642;48.4686;77354;77830;PAMFOU
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-0.7471;46.9468;79079;79700;MAULEON
-4.3402;47.8121;29158;29760;PENMARCH
-4.3402;47.8121;29158;29760;PENMARCH
3.2422;50.1703;59122;59400;CAMBRAI
3.2422;50.1703;59122;59400;CAMBRAI
-1.872;47.7335;35145;35660;LANGON
2.1852;46.9739;18066;18290;CIVRAY
3.9664;49.0557;51663;51530;MAGENTA
3.1544;46.8901;58152;58470;MAGNY COURS
-2.0648;48.2029;35184;35360;MONTAUBAN DE BRETAGNE
4.6413;46.8382;71442;71510;ST LEGER SUR DHEUNE
3.2896;43.3174;34336;34420;VILLENEUVE LES BEZIERS
2.4853;50.4898;62194;62470;CALONNE RICOUART
1.1416;49.0202;27229;27000;EVREUX
1.1416;49.0202;27229;27000;EVREUX
2.6928;45.6116;63397;63950;ST SAUVES D AUVERGNE
-2.0636;46.9087;85018;85230;BEAUVOIR SUR MER
2.5644;48.8362;93051;93160;NOISY LE GRAND
3.914;49.9732;02141;02260;LA CAPELLE
5.6594;43.8861;04160;04110;REILLANNE
3.2038;50.1559;59476;59267;PROVILLE
3.6554;50.1647;59472;59288;PREUX AU BOIS
2.2754;50.716;62139;62575;BLENDECQUES
4.1325;46.1354;42177;42720;POUILLY SOUS CHARLIEU
1.4279;49.3746;27496;27790;ROSAY SUR LIEURE
1.7777;42.5955;09139;09390;L HOSPITALET PRES L ANDORRE
6.9972;47.6378;90049;90150;FOUSSEMAGNE
2.7074;48.7963;77374;77135;PONTCARRE
3.2439;48.4146;77051;77480;BRAY SUR SEINE
0.066;43.2348;65440;65000;TARBES
4.945;43.7001;13006;13930;AUREILLE
0.1177;49.559;76481;76930;OCTEVILLE SUR MER
4.7486;44.7517;07181;07250;LE POUZIN
6.0717;43.0972;83034;83320;CARQUEIRANNE
5.6559;45.5958;73236;73240;ST GENIX SUR GUIERS
2.8325;50.6993;59431;59850;NIEPPE
2.7435;50.3887;62801;62153;SOUCHEZ
2.7561;50.2723;62004;62217;ACHICOURT
2.7383;49.4768;60408;60113;MONCHY HUMIERES
3.1159;50.0555;59269;59231;GOUZEAUCOURT
6.0897;48.8145;54060;54940;BELLEVILLE
4.7493;43.8947;13010;13570;BARBENTANE
6.7915;47.5155;25388;25200;MONTBELIARD
2.2244;48.7362;91312;91430;IGNY
2.2244;48.7362;91312;91430;IGNY
-0.8784;48.5413;50591;50640;LE TEILLEUL
-0.8784;48.5413;50591;50640;LE TEILLEUL
-0.8784;48.5413;50591;50640;LE TEILLEUL
-0.8784;48.5413;50591;50640;LE TEILLEUL
-0.8784;48.5413;50591;50640;LE TEILLEUL
2.6274;46.3569;03098;03630;DESERTINES
6.2431;48.8465;54276;54114;JEANDELAINCOURT
-0.0127;48.1223;72089;72240;CONLIE
6.8645;47.4569;25539;25230;SELONCOURT
2.3845;48.9122;93001;93300;AUBERVILLIERS
0.1913;47.9292;72008;72230;ARNAGE
2.759;42.6434;66210;66300;THUIR
2.2212;49.0267;95607;95150;TAVERNY
2.095;49.0512;95500;95300;PONTOISE
2.8849;47.4322;18032;18240;BOULLERET
5.5323;47.1885;39335;39290;MOISSEY
0.9628;49.4446;76614;76840;ST MARTIN DE BOSCHERVILLE
4.7846;43.8231;13052;13910;MAILLANE
4.9852;49.6774;08053;08140;BAZEILLES
1.4998;50.0052;76374;76117;INCHEVILLE
7.1195;48.9984;67355;67970;OERMINGEN
0.3745;44.2605;47210;47130;PORT STE MARIE
3.2687;50.0727;59161;59258;CREVECOEUR SUR L ESCAUT
5.4396;43.6518;13080;13610;LE PUY STE REPARADE
2.5365;44.3057;12133;12450;LUC LA PRIMAUBE
2.5365;44.3057;12133;12450;LUC LA PRIMAUBE
3.0912;48.8123;77131;77120;COULOMMIERS
7.7586;48.6215;67043;67800;BISCHHEIM
-1.6725;47.1473;44018;44830;BOUAYE
3.2776;45.7437;63106;63117;CHAURIAT
2.9809;50.3256;62865;62490;VITRY EN ARTOIS
2.3503;49.0019;95539;95350;ST BRICE SOUS FORET
0.9224;49.2934;27090;27670;LE BOSC ROGER EN ROUMOIS
2.9873;50.6044;59286;59320;HAUBOURDIN
7.6939;48.6144;67296;67206;MITTELHAUSBERGEN
-1.7241;48.0756;35281;35136;ST JACQUES DE LA LANDE
9.3023;42.531;2B036;20252;BIGORNO
2.5132;49.5482;60374;60420;MAIGNELAY MONTIGNY
-0.6147;44.7191;33238;33850;LEOGNAN
-0.4722;44.8095;33099;33360;CARIGNAN DE BORDEAUX
0.5773;44.1692;47091;47310;ESTILLAC
-0.1255;49.2835;14117;14390;CABOURG
4.4953;48.8674;51436;51240;POGNY
5.2025;43.5544;13037;13580;LA FARE LES OLIVIERS
2.4449;48.9234;93029;93700;DRANCY
1.6838;45.0504;19138;19500;MEYSSAC
0.9962;49.9035;76720;76119;VARENGEVILLE SUR MER
2.9099;49.76;80585;80190;NESLE
2.8974;50.5583;59524;59184;SAINGHIN EN WEPPES
2.4557;50.6163;62473;62330;ISBERGUES
2.4557;50.6163;62473;62330;ISBERGUES
2.4557;50.6163;62473;62330;ISBERGUES
1.2918;49.5044;76100;76116;BLAINVILLE CREVON
-0.9912;49.0936;50492;50810;ST JEAN D ELLE
-0.9912;49.0936;50492;50810;ST JEAN D ELLE
-0.9912;49.0936;50492;50810;ST JEAN D ELLE
-0.9912;49.0936;50492;50810;ST JEAN D ELLE
-0.9912;49.0936;50492;50810;ST JEAN D ELLE
7.5618;48.5901;67363;67990;OSTHOFFEN
2.265;48.661;91665;91620;LA VILLE DU BOIS
1.8273;50.7499;62230;62142;COLEMBERT
-1.0811;44.7545;33005;33510;ANDERNOS LES BAINS
3.6907;43.4469;34023;34540;BALARUC LES BAINS
4.803;45.715;69149;69600;OULLINS
3.8017;43.5848;34134;34880;LAVERUNE
6.5224;46.0519;74169;74460;MARNAZ
5.2843;46.2749;01350;01370;ST ETIENNE DU BOIS
2.4279;48.7037;91657;91270;VIGNEUX SUR SEINE
2.2984;49.0416;95091;95570;BOUFFEMONT
6.9965;47.5086;90033;90100;DELLE
9.4248;42.3463;2B111;20234;FELCE
2.0198;49.1134;95177;95830;CORMEILLES EN VEXIN
1.3726;50.0534;76711;76470;LE TREPORT
0.8155;49.1943;27432;27890;LA NEUVILLE DU BOSC
-0.4511;49.1866;14137;14650;CARPIQUET
4.1856;48.6742;10216;10230;MAILLY LE CAMP
2.6424;50.4455;62443;62530;HERSIN COUPIGNY
3.9051;49.3768;51171;51220;CORMICY
3.4398;50.0824;59074;59980;BERTRY
2.9926;42.966;11188;11480;LA PALME
2.7509;48.3413;77312;77690;MONTIGNY SUR LOING
4.949;45.665;69283;69780;MIONS
2.9463;42.679;66028;66330;CABESTANY
2.2231;46.3478;23031;23600;BOUSSAC
-1.3858;46.0235;17323;17650;ST DENIS D OLERON
2.3849;49.0261;95205;95440;ECOUEN
2.1584;48.693;91122;91440;BURES SUR YVETTE
2.1584;48.693;91122;91440;BURES SUR YVETTE
-0.1585;49.134;14020;14370;ARGENCES
6.0882;49.2441;57591;57120;ROMBAS
7.095;47.8139;68334;68800;THANN
5.9471;49.4185;57041;57710;AUMETZ
7.3601;47.7735;68154;68110;ILLZACH
7.3601;47.7735;68154;68110;ILLZACH
3.3768;50.1912;59037;59129;AVESNES LES AUBERT
-1.4291;43.6323;40065;40130;CAPBRETON
2.4704;48.8194;94042;94340;JOINVILLE LE PONT
5.1492;45.6377;38537;38290;LA VERPILLIERE
6.7964;47.6727;90042;90350;EVETTE SALBERT
2.4546;48.7837;94028;94000;CRETEIL
-1.4078;46.6675;85191;85000;LA ROCHE SUR YON
-1.3763;46.1825;17051;17580;LE BOIS PLAGE EN RE
2.0998;50.5933;62325;62560;FAUQUEMBERGUES
2.079;48.7039;78575;78470;ST REMY LES CHEVREUSE
2.079;48.7039;78575;78470;ST REMY LES CHEVREUSE
2.4863;48.8746;93064;93110;ROSNY SOUS BOIS
2.4079;48.6452;91521;91130;RIS ORANGIS
2.4088;49.3778;60157;60600;CLERMONT
3.6588;49.9995;02298;02510;ETREUX
2.2132;49.0772;95392;95630;MERIEL
1.7978;48.8725;78616;78770;THOIRY
-4.0208;48.0936;29020;29510;BRIEC
6.3595;49.4367;57650;57480;SIERCK LES BAINS
5.9208;49.4339;54149;54680;CRUSNES
6.1636;48.7586;54090;54136;BOUXIERES AUX DAMES
5.1511;45.7398;38085;38230;CHARVIEU CHAVAGNEUX
5.1511;45.7398;38085;38230;CHARVIEU CHAVAGNEUX
2.278;48.991;95203;95600;EAUBONNE
3.466;50.0376;59118;59137;BUSIGNY
4.9115;47.0629;21606;21550;LADOIX SERRIGNY
4.2137;45.9973;42181;42630;REGNY
-1.5531;43.4696;64122;64200;BIARRITZ
5.499;43.4128;13062;13105;MIMET
7.0096;43.6796;06112;06650;LE ROURET
7.5263;47.5611;68126;68220;HEGENHEIM
2.2992;48.565;91376;91630;MAROLLES EN HUREPOIX
2.1704;43.5842;81273;81710;SAIX
3.7142;50.0114;02103;02450;BOUE
2.8108;49.1369;60446;60440;NANTEUIL LE HAUDOUIN
4.908;44.0478;84016;84370;BEDARRIDES
2.8329;49.0101;77309;77122;MONTHYON
2.378;49.1231;95652;95270;VIARMES
4.5139;46.2228;69135;69860;MONSOLS
2.2993;48.7503;92002;92160;ANTONY
-0.4222;49.1732;14101;14760;BRETTEVILLE SUR ODON
2.9801;50.5479;59266;59147;GONDECOURT
3.5114;49.0429;02239;02650;CREZANCY
3.4363;49.1632;02203;02210;COINCY
1.8396;48.9079;78380;78580;MAULE
2.3144;48.9551;93031;93800;EPINAY SUR SEINE
2.3245;48.9364;92078;92390;VILLENEUVE LA GARENNE
4.8241;49.732;08488;08440;VIVIER AU COURT
-0.9795;46.312;17218;17230;MARANS
1.1235;44.049;82033;82100;CASTELSARRASIN
7.2448;43.7751;06006;06790;ASPREMONT
-1.1405;47.8498;53197;53390;ST AIGNAN SUR ROE
6.926;45.2442;73143;73480;LANSLEBOURG MONT CENIS
1.7804;50.2149;80598;80860;NOUVION
7.2448;47.621;68004;68130;ALTKIRCH
2.7987;42.7053;66228;66610;VILLENEUVE LA RIVIERE
1.277;47.6307;41091;41330;FOSSE
2.4076;48.8228;94018;94220;CHARENTON LE PONT
2.1266;48.5492;91540;91530;ST CHERON
2.7475;48.1869;77458;77460;SOUPPES SUR LOING
6.1113;48.7734;54430;54340;POMPEY
6.1496;45.8229;74242;74410;ST JORIOZ
3.1322;50.5654;59256;59273;FRETIN
3.2936;48.9899;02163;02310;CHARLY SUR MARNE
2.0191;48.8044;78073;78390;BOIS D ARCY
5.1397;48.2997;52211;52320;FRONCLES
5.1397;48.2997;52211;52320;FRONCLES
5.1397;48.2997;52211;52320;FRONCLES
2.8969;49.236;60176;60800;CREPY EN VALOIS
3.69;49.5758;02028;02840;ATHIES SOUS LAON
2.0632;49.0676;95476;95520;OSNY
3.652;45.872;63066;63250;CELLES SUR DUROLLE
3.652;45.872;63066;63250;CELLES SUR DUROLLE
3.2183;49.7805;02710;02790;SERAUCOURT LE GRAND
4.6711;46.1598;69267;69910;VILLIE MORGON
5.5977;43.3438;13086;13360;ROQUEVAIRE
5.5977;43.3438;13086;13360;ROQUEVAIRE
5.5977;43.3438;13086;13360;ROQUEVAIRE
4.8656;48.1348;52308;52370;MARANVILLE
2.7693;48.4316;77533;77870;VULAINES SUR SEINE
1.3835;49.1263;27589;27920;ST PIERRE DE BAILLEUL
1.4216;46.986;36155;36180;PELLEVOISIN
3.2968;48.476;77208;77114;GOUAIX
1.0603;49.4238;76498;76140;LE PETIT QUEVILLY
3.0207;50.6083;59360;59120;LOOS
2.1611;49.0194;95488;95480;PIERRELAYE
2.609;50.1663;62130;62111;BIENVILLERS AU BOIS
2.5247;50.2118;62784;62158;SAULTY
6.2626;49.3361;57179;57925;DISTROFF
7.646;48.592;67350;67203;OBERSCHAEFFOLSHEIM
0.85;45.2917;24540;24420;SORGES ET LIGUEUX EN PERIGORD
0.2066;45.6398;16374;16800;SOYAUX
1.2662;43.5755;31526;31880;LA SALVETAT ST GILLES
1.3632;49.4087;27453;27910;PERRIERS SUR ANDELLE
2.7359;47.572;45087;45360;CHATILLON SUR LOIRE
3.3715;50.2484;59038;59296;AVESNES LE SEC
-0.0011;45.0106;33478;33660;ST SEURIN SUR L ISLE
3.8031;50.2936;59053;59570;BAVAY
3.8031;50.2936;59053;59570;BAVAY
4.8566;45.8283;69088;69270;FONTAINES SUR SAONE
4.7867;45.7984;69040;69410;CHAMPAGNE AU MONT D OR
0.9097;47.5925;37063;37110;CHATEAU RENAULT
3.5107;43.4745;34162;34530;MONTAGNAC
2.4401;48.6295;91228;91000;EVRY
2.4104;48.7321;94077;94290;VILLENEUVE LE ROI
2.9423;42.7287;66021;66430;BOMPAS
2.5227;42.6433;66230;66320;VINCA
3.1549;45.8279;63164;63360;GERZAT
-0.9445;46.1165;17003;17290;AIGREFEUILLE D AUNIS
4.0299;44.2271;30132;30110;LA GRAND COMBE
4.0299;44.2271;30132;30110;LA GRAND COMBE
5.0361;43.8508;84035;84300;CAVAILLON
5.0361;43.8508;84035;84300;CAVAILLON
6.6653;49.1603;57550;57890;PORCELETTE
6.019;43.1263;83062;83130;LA GARDE
2.1802;49.0977;95628;95760;VALMONDOIS
2.2969;48.817;92046;92240;MALAKOFF
2.7294;47.8387;45229;45290;NOGENT SUR VERNISSON
2.0737;49.2334;60678;60175;VILLENEUVE LES SABLONS
0.707;49.8597;76655;76460;ST VALERY EN CAUX
3.6792;49.306;51250;51170;FISMES
-1.6566;47.9304;35090;35320;CREVIN
2.0522;47.1794;18148;18120;MEREAU
5.149;43.6715;13008;13121;AURONS
1.723;45.3668;19255;19700;SEILHAC
6.6482;49.1192;57413;57740;LONGEVILLE LES ST AVOLD
4.0912;47.5289;89197;89420;GUILLON
1.3596;48.7923;27543;27710;ST GEORGES MOTEL
1.3576;47.6112;41047;41260;LA CHAUSSEE ST VICTOR
2.0485;48.7587;78688;78960;VOISINS LE BRETONNEUX
3.0473;50.6957;59636;59118;WAMBRECHIES
0.5971;46.403;86285;86410;VERRIERES
2.5089;48.8848;93077;93250;VILLEMOMBLE
0.1127;49.3536;14699;14800;TOUQUES
-0.2188;43.2652;64419;64420;NOUSTY
2.6699;49.8505;80417;80131;HARBONNIERES
1.151;49.3227;27348;27460;IGOVILLE
6.1993;48.7925;54188;54760;FAULX
1.6227;50.1762;80721;80230;ST VALERY SUR SOMME
1.2916;46.426;36035;36310;CHAILLAC
4.7317;45.9875;69264;69400;VILLEFRANCHE SUR SAONE
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49270;OREE D ANJOU
-1.2605;47.3219;49069;49530;OREE D ANJOU
-1.2605;47.3219;49069;49530;OREE D ANJOU
-1.2605;47.3219;49069;49530;OREE D ANJOU
6.7988;47.2398;25356;25120;MAICHE
6.8307;47.62;90008;90800;BAVILLIERS
5.3033;43.763;84065;84360;LAURIS
0.4851;43.1343;31586;31580;VILLENEUVE LECUSSAN
2.8682;50.5508;59388;59274;MARQUILLIES
4.5556;47.2628;21501;21320;POUILLY EN AUXOIS
3.3283;47.8711;89003;89110;AILLANT SUR THOLON
1.9605;48.7782;78208;78990;ELANCOURT
7.757;48.6475;67389;67116;REICHSTETT
9.3585;42.4242;2B246;20237;LA PORTA
-4.5444;48.0242;29003;29770;AUDIERNE
-4.5444;48.0242;29003;29770;AUDIERNE
2.3326;48.9098;93070;93400;ST OUEN
-2.3142;47.2616;44132;44380;PORNICHET
2.4693;48.6035;91174;91100;CORBEIL ESSONNES
7.9101;48.7325;67194;67850;HERRLISHEIM
2.352;49.175;60086;60820;BORAN SUR OISE
7.1681;47.5376;68305;68580;SEPPOIS LE BAS
7.1167;47.5159;90081;90370;RECHESY
2.1868;50.0085;80793;80650;VIGNACOURT
1.6128;50.5641;62201;62176;CAMIERS
1.6128;50.5641;62201;62176;CAMIERS
2.4564;49.378;60106;60840;BREUIL LE SEC
7.6631;48.5869;67551;67202;WOLFISHEIM
7.602;48.3659;67028;67230;BENFELD
